2.414817094802856445e+00,4.607217788696289062e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.328463745117187500e+01
9.269432425498962402e-01,4.246439361572265625e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.366040802001953125e+01
5.033018112182617188e+00,4.608702087402343750e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.519351959228515625e+01
7.454740524291992188e+00,4.955580139160156250e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.878982543945312500e+01
4.634989738464355469e+00,4.886109542846679688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.471856689453125000e+01
7.467336654663085938e-01,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.151326751708984375e+01
7.467336654663085938e-01,4.926045227050781250e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.084426116943359375e+01
1.000000000000000000e+01,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.113145446777343750e+01
7.467336654663085938e-01,4.730857849121093750e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.220307159423828125e+01
4.415925979614257812e+00,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.596282958984375000e+01
1.650694608688354492e+00,4.890719985961914062e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.204048156738281250e+01
7.467336654663085938e-01,4.880169296264648438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.139017486572265625e+01
1.000000000000000000e+01,4.734560775756835938e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.035288238525390625e+01
7.467336654663085938e-01,4.462557983398437500e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.335189056396484375e+01
1.000000000000000000e+01,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.007016754150390625e+01
9.863667488098144531e-01,4.949538421630859375e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,6.932851409912109375e+01
3.774427652359008789e+00,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.398695373535156250e+01
7.175390720367431641e+00,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.062172698974609375e+01
7.925016403198242188e+00,4.531541824340820312e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.011645507812500000e+01
2.854447126388549805e+00,4.392615127563476562e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.383293914794921875e+01
1.875140190124511719e+00,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.076014709472656250e+01
5.636175632476806641e+00,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.248799133300781250e+01
1.000000000000000000e+01,4.476225662231445312e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.134382629394531250e+01
5.112897872924804688e+00,4.413420104980468750e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.653256225585937500e+01
2.382308483123779297e+00,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.462223815917968750e+01
6.394275188446044922e+00,4.763296890258789062e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.607284545898437500e+01
1.298629760742187500e+00,4.973054885864257812e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,6.919806671142578125e+01
1.184477567672729492e+00,4.586431503295898438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.245755004882812500e+01
1.207064151763916016e+00,4.946534729003906250e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.206006622314453125e+01
3.073734998703002930e+00,4.773779296875000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.252491760253906250e+01
8.156114578247070312e+00,4.729479598999023438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.024311828613281250e+01
6.397497653961181641e+00,4.550823593139648438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.768565368652343750e+01
1.852484941482543945e+00,4.763507080078125000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.004463195800781250e+01
3.757016658782958984e+00,4.511510848999023438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.607094573974609375e+01
8.329303741455078125e+00,4.360235214233398438e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.100685882568359375e+01
6.644958019256591797e+00,4.383087539672851562e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.955470275878906250e+01
4.721161842346191406e+00,4.743580627441406250e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.417192077636718750e+01
1.961917400360107422e+00,4.477672576904296875e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.320961761474609375e+01
2.934146165847778320e+00,4.883939361572265625e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.153838348388671875e+01
5.725427627563476562e+00,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.867040252685546875e+01
1.000000000000000000e+01,4.609543228149414062e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,8.166692352294921875e+01
8.573980331420898438e+00,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.996553039550781250e+01
7.467336654663085938e-01,4.346223449707031250e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.460181427001953125e+01
6.000847339630126953e+00,4.885118103027343750e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.321147155761718750e+01
9.016004562377929688e+00,4.866964340209960938e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.990362548828125000e+01
2.223631381988525391e+00,4.829821014404296875e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.156439971923828125e+01
3.716971158981323242e+00,4.659110641479492188e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.726416015625000000e+01
3.920587778091430664e+00,4.347750473022460938e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.607896423339843750e+01
1.255049347877502441e+00,4.807088088989257812e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.060955047607421875e+01
6.584648609161376953e+00,5.000000000000000000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.469670104980468750e+01
8.657425880432128906e+00,4.236683273315429688e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.981957244873046875e+01
1.803154230117797852e+00,4.346148681640625000e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.428794860839843750e+01
1.678334116935729980e+00,4.676010513305664062e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.227233886718750000e+01
5.821462154388427734e+00,4.673734283447265625e+01,5.552000122070312500e+02,2.835479980468750000e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.011999964714050293e+00,5.000000000000000000e-01,7.619420623779296875e+01
3.365804219349595616e+00,4.236683417085427550e+01,5.552000000000000455e+02,2.835480000000000018e+03,5.000000000000000000e+02,5.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.012000000000000011e+00,5.000000000000000000e-01,7.733530100000000118e+01
